"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045600","GO:0045600","positive regulation of fat cell differentiation","22/3391","72/18860",0.305555555555556,1.69943314001114,2.7839682867322,0.00648419738403877,0.0353447909534833,0.0243783761907571,"ZBTB16/KLF5/AXIN2/TRPM4/ZNF385A/PPARG/PIM1/ZFP36L1/METRNL/FRZB/LMO3/SFRP2/TMEM64/PTGS2/MAPK14/SFRP1/ZFP36/CEBPB/RARRES2/FNDC5/HTR2A/CREB1",22
"GO:0060042","GO:0060042","retina morphogenesis in camera-type eye","22/3391","72/18860",0.305555555555556,1.69943314001114,2.7839682867322,0.00648419738403877,0.0353447909534833,0.0243783761907571,"SOX9/STAT3/HIPK2/CDON/TTC8/NOTCH1/ZHX2/PRDM1/SAMD11/AHI1/SLC1A1/THRB/TFAP2A/SDK1/FJX1/PTPRM/DLL1/BBS10/PROX2/LARGE1/NECTIN3/THY1",22
"GO:0060993","GO:0060993","kidney morphogenesis","28/3391","98/18860",0.285714285714286,1.58908033871172,2.73741161278135,0.00658482053940999,0.0358457877259399,0.0247239288863545,"SOX4/LIF/GDNF/MAGED1/SOX9/LGR4/MYC/SMO/PKD2/HS3ST3B1/VEGFA/GCNT4/DCHS1/AGT/FGF10/GLI3/HS2ST1/TCF21/EYA1/LRRK2/AHI1/FGF1/PKD1/ASXL1/STAT1/GREM1/BCL2/SIX4",28
"GO:1903828","GO:1903828","negative regulation of protein localization","55/3391","222/18860",0.247747747747748,1.3779187621712,2.6519625839632,0.0066132084198707,0.0358457877259399,0.0247239288863545,"INHBB/RAB11FIP1/CCN3/FOXO1/GPM6B/PRKAA1/LRRC15/ROCK2/PKDCC/ANKRD13A/MAP1A/PKIA/MAGED1/APOD/IRS1/NEDD4L/PTPN11/SREBF1/RAB11FIP3/ANGPT1/CHP1/IL12A/TMBIM1/INSIG1/ADRA2A/UBE2J1/SUFU/ABHD17C/DPH3/MTOR/PID1/RANGAP1/NFKBIA/ASTN2/LEPROT/NDFIP1/IDH2/GNAI1/MDFIC/TP53INP2/PPM1F/MFHAS1/ACVR1C/JAGN1/LZTFL1/ARF6/SNX33/PICALM/ABHD17B/SYTL4/YOD1/RIPOR2/NEO1/DCLK2/VPS35",55
"GO:0003272","GO:0003272","endocardial cushion formation","11/3391","28/18860",0.392857142857143,2.18498546572861,2.93789264476935,0.00661610171926018,0.0358457877259399,0.0247239288863545,"TGFBR2/ROBO1/RBPJ/TGFB2/DCHS1/NOTCH1/MSX2/ENG/TBX3/TBX2/TMEM100",11
"GO:0034643","GO:0034643","establishment of mitochondrion localization, microtubule-mediated","11/3391","28/18860",0.392857142857143,2.18498546572861,2.93789264476935,0.00661610171926018,0.0358457877259399,0.0247239288863545,"TRAK2/KIF5B/WASF1/MAP1B/HIF1A/UBB/MAP1S/ARMCX3/KIFBP/MAPT/FEZ1",11
"GO:0036315","GO:0036315","cellular response to sterol","11/3391","28/18860",0.392857142857143,2.18498546572861,2.93789264476935,0.00661610171926018,0.0358457877259399,0.0247239288863545,"INHBB/SMO/INHBA/OSBPL7/LRP6/INSIG1/RORA/DAG1/NFE2L1/GRAMD1B/INSIG2",11
"GO:0047497","GO:0047497","mitochondrion transport along microtubule","11/3391","28/18860",0.392857142857143,2.18498546572861,2.93789264476935,0.00661610171926018,0.0358457877259399,0.0247239288863545,"TRAK2/KIF5B/WASF1/MAP1B/HIF1A/UBB/MAP1S/ARMCX3/KIFBP/MAPT/FEZ1",11
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","11/3391","28/18860",0.392857142857143,2.18498546572861,2.93789264476935,0.00661610171926018,0.0358457877259399,0.0247239288863545,"TIMP4/SH3D19/ROCK1/TIMP3/ADRA2A/FURIN/TNFRSF1B/SNX9/SNX33/PTPN3/TIMP1",11
"GO:0051279","GO:0051279","regulation of release of sequestered calcium ion into cytosol","25/3391","85/18860",0.294117647058824,1.63581799573265,2.75070749720706,0.00666150319588881,0.0360606307601436,0.024872112654556,"PRKCE/DMD/CLIC2/ATP1A2/ANK2/BDKRB1/PRKD1/UBASH3B/SLC8A1/PTK2B/CALM1/SRI/GSTO1/CACNA1C/ASPH/NGF/GPER1/CEMIP/DIAPH1/GSTM2/CAMK2D/JPH2/THY1/CHD7/CYBA",25
"GO:0006686","GO:0006686","sphingomyelin biosynthetic process","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"ORMDL1/SGMS2/SAMD8/VAPA/SGMS1/PEMT",6
"GO:0035581","GO:0035581","sequestering of extracellular ligand from receptor","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"FBN2/LTBP1/NBL1/MICOS10-NBL1/GREM1/GREM2",6
"GO:0042048","GO:0042048","olfactory behavior","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"WFS1/CFAP69/ADCY3/TPBG/UBR3/CHD7",6
"GO:0048262","GO:0048262","determination of dorsal/ventral asymmetry","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"NBL1/MICOS10-NBL1/DDIT3/AIDA/GREM1/GREM2",6
"GO:0051386","GO:0051386","regulation of neurotrophin TRK receptor signaling pathway","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"CYFIP2/AGT/DOK5/WASF1/SPRY2/SPRY1",6
"GO:0060525","GO:0060525","prostate glandular acinus development","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"NOTCH1/FGFR2/WDR77/SFRP1/ESR1/IGF1",6
"GO:0071236","GO:0071236","cellular response to antibiotic","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"PLA2G4A/MDM2/EZH2/TP53/ABCB1/MEF2C",6
"GO:0071362","GO:0071362","cellular response to ether","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"CDK4/PLCB1/LRRK2/CFL1/GOLPH3/LARP1",6
"GO:0072711","GO:0072711","cellular response to hydroxyurea","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"DDI2/DDX11/TIMELESS/SPIDR/ATRX/RAD51",6
"GO:0086016","GO:0086016","AV node cell action potential","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"CACNB2/TRPM4/CACNA1G/CACNA1C/SCN5A/SCN4B",6
"GO:0086027","GO:0086027","AV node cell to bundle of His cell signaling","6/3391","11/18860",0.545454545454545,3.03369882844964,3.15886400576187,0.00679158077068196,0.0364191262865458,0.0251193779111773,"CACNB2/TRPM4/CACNA1G/CACNA1C/SCN5A/SCN4B",6
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","66/3391","275/18860",0.24,1.33482748451784,2.61877550305925,0.00689271627994157,0.03692989064078,0.0254716676046922,"ADAMTS1/FAM107A/CDKN1A/JADE1/SMARCD2/PLK2/CDKN2B/CDK6/CDK4/CCND3/MYC/SKP2/PKD2/DCUN1D3/MDM2/FHL1/FGF10/PLCB1/MUC1/INHBA/WEE1/KLF4/TCF3/CAMK2A/CDK2AP2/CCNA2/CRLF3/CACUL1/GPNMB/PTEN/RGCC/FAM83D/E2F7/RASSF1/CCND2/ITGB1/EZH2/TP53/ANXA1/MLF1/PSME3/PKD1/ADAM17/PSME2/STXBP4/PLCG2/INO80/RBL2/RB1/DPF3/ACVR1B/TBX2/ACTB/CDKN2A/CDK7/CDC73/CUL1/SMARCB1/DDX3X/MYO16/BCL2/TFDP1/SUSD2/EGFR/SASS6/GSPT1",66
"GO:0034198","GO:0034198","cellular response to amino acid starvation","20/3391","64/18860",0.3125,1.73805662046594,2.76910264528306,0.00700963577886328,0.0375242789049387,0.0258816352496021,"CDKN1A/ATF3/PRKAA1/SLC38A2/SESN2/MAP3K5/PRKD1/PIM1/MAP1LC3A/SESN3/MTOR/SEH1L/PRKCH/SH3GLB1/SAR1A/TFEB/ITFG2/SAR1B/MAPK3/ATF4",20
"GO:0051701","GO:0051701","biological process involved in interaction with host","47/3391","185/18860",0.254054054054054,1.41299305793555,2.6429589388878,0.00705317727034598,0.0377231645624008,0.0260188127302367,"INHBB/LRRC15/ANPEP/IFIT1/ZDHHC9/ITGA2/NPC1/MYH10/SLC1A5/FRK/TPCN2/NECTIN1/TRIM5/FURIN/HSP90AB1/VAPA/CAV2/CH25H/VPS18/CAV1/VPS4A/ITGB1/TSG101/EXOC7/SCARB1/VPS4B/TYRO3/TPCN1/GAS6/INSR/LDLR/DAG1/DPP4/NECTIN2/SLC52A2/ARL8B/CBL/VAPB/MYH9/TNFRSF14/HTR2A/PPARA/FUCA2/ITCH/NECTIN3/EGFR/KPNA3",47
"GO:0001502","GO:0001502","cartilage condensation","9/3391","21/18860",0.428571428571429,2.38362050806757,2.97022822175017,0.00710090171313282,0.0377231645624008,0.0260188127302367,"COL11A1/CCN2/SOX9/TGFB2/MGP/PKD1/SOX5/MAPK14/BMPR1B",9
"GO:0006743","GO:0006743","ubiquinone metabolic process","9/3391","21/18860",0.428571428571429,2.38362050806757,2.97022822175017,0.00710090171313282,0.0377231645624008,0.0260188127302367,"STARD7/NQO1/FDXR/PPTC7/AIFM2/UBIAD1/ADCK2/COQ8A/COQ2",9
"GO:0031643","GO:0031643","positive regulation of myelination","9/3391","21/18860",0.428571428571429,2.38362050806757,2.97022822175017,0.00710090171313282,0.0377231645624008,0.0260188127302367,"WASF3/TENM4/EGR2/TNFRSF1B/CDK18/RNF10/DAG1/IGF1/QKI",9
"GO:0035335","GO:0035335","peptidyl-tyrosine dephosphorylation","9/3391","21/18860",0.428571428571429,2.38362050806757,2.97022822175017,0.00710090171313282,0.0377231645624008,0.0260188127302367,"DUSP1/DUSP5/PTPN11/DUSP3/PTPN13/PTPN9/PTPN12/PTPRJ/TNS2",9
"GO:0043011","GO:0043011","myeloid dendritic cell differentiation","9/3391","21/18860",0.428571428571429,2.38362050806757,2.97022822175017,0.00710090171313282,0.0377231645624008,0.0260188127302367,"TGFBR2/RBPJ/CAMK4/BATF3/PSEN1/IRF4/ITGB8/LTBR/BATF2",9
"GO:0048846","GO:0048846","axon extension involved in axon guidance","9/3391","21/18860",0.428571428571429,2.38362050806757,2.97022822175017,0.00710090171313282,0.0377231645624008,0.0260188127302367,"CXCL12/PLXNA4/SEMA3A/VEGFA/NRP2/ALCAM/SEMA5A/WNT5A/SLIT2",9
"GO:0090189","GO:0090189","regulation of branching involved in ureteric bud morphogenesis","9/3391","21/18860",0.428571428571429,2.38362050806757,2.97022822175017,0.00710090171313282,0.0377231645624008,0.0260188127302367,"GDNF/MAGED1/SOX9/LGR4/SMO/VEGFA/AGT/GREM1/SIX4",9
"GO:1902284","GO:1902284","neuron projection extension involved in neuron projection guidance","9/3391","21/18860",0.428571428571429,2.38362050806757,2.97022822175017,0.00710090171313282,0.0377231645624008,0.0260188127302367,"CXCL12/PLXNA4/SEMA3A/VEGFA/NRP2/ALCAM/SEMA5A/WNT5A/SLIT2",9
"GO:0001773","GO:0001773","myeloid dendritic cell activation","12/3391","32/18860",0.375,2.08566794455913,2.8778093202768,0.00715360284702132,0.0377792123419291,0.0260574705866602,"TGFBR2/STARD7/RBPJ/CAMK4/BATF3/PSEN1/IRF4/ITGB8/LTBR/TSPAN32/BATF2/CD37",12
"GO:0005979","GO:0005979","regulation of glycogen biosynthetic process","12/3391","32/18860",0.375,2.08566794455913,2.8778093202768,0.00715360284702132,0.0377792123419291,0.0260574705866602,"IRS2/IRS1/SELENOS/SORBS1/INPP5K/INSR/ENPP1/PPP1R3C/PPP1CA/GRB10/IGF1/EPM2AIP1",12
"GO:0010962","GO:0010962","regulation of glucan biosynthetic process","12/3391","32/18860",0.375,2.08566794455913,2.8778093202768,0.00715360284702132,0.0377792123419291,0.0260574705866602,"IRS2/IRS1/SELENOS/SORBS1/INPP5K/INSR/ENPP1/PPP1R3C/PPP1CA/GRB10/IGF1/EPM2AIP1",12
"GO:0045742","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","12/3391","32/18860",0.375,2.08566794455913,2.8778093202768,0.00715360284702132,0.0377792123419291,0.0260574705866602,"AGT/ADRA2A/RALA/SPRY2/HIP1/PLAU/ADAM17/GPER1/NUP62/RALB/CBL/AFAP1L2",12
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","12/3391","32/18860",0.375,2.08566794455913,2.8778093202768,0.00715360284702132,0.0377792123419291,0.0260574705866602,"WNT2/SOX9/EXT1/FGF10/RSPO2/TNC/FGFR2/SPRY2/YAP1/TBX2/DAG1/SPRY1",12
"GO:0090025","GO:0090025","regulation of monocyte chemotaxis","12/3391","32/18860",0.375,2.08566794455913,2.8778093202768,0.00715360284702132,0.0377792123419291,0.0260574705866602,"DUSP1/CXCL12/CCN3/NBL1/MICOS10-NBL1/NINJ1/LGMN/MOSPD2/GREM1/SLIT2/ANO6/CCR1",12
"GO:0099560","GO:0099560","synaptic membrane adhesion","12/3391","32/18860",0.375,2.08566794455913,2.8778093202768,0.00715360284702132,0.0377792123419291,0.0260574705866602,"SPARCL1/FLRT3/CDH6/TENM4/CDH10/GPC4/MDGA1/MAPK14/LRRC4/PTPRD/ITGA3/NTNG1",12
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","29/3391","103/18860",0.281553398058252,1.56593839203145,2.6964860949562,0.00718590767413008,0.0379179013856115,0.0261531286338354,"QPRT/GCLM/PRODH/GLS/ADHFE1/GLUL/SLC7A11/DGLUCY/FPGS/SLC25A32/ALDH4A1/SHMT1/ME1/NIT2/ME3/IDH2/KGD4/GPT2/MTHFD1L/ASS1/ALDH18A1/MTHFD1/AADAT/FH/GLUD1/ASL/HAAO/GLUD2/ADSS1",29
"GO:0042311","GO:0042311","vasodilation","19/3391","60/18860",0.316666666666667,1.76123070873882,2.76506347708542,0.00724465455667795,0.0381078239036447,0.0262841239648816,"ABCC9/BDKRB2/EXT1/VEGFA/VSTM4/PTPN11/PRKG1/ADRA2A/ITGA1/ADORA1/SCARB1/GPX1/KCNJ8/KCNMA1/PLOD3/EDNRB/GAB1/GPER1/GUCY1A1",19
"GO:0046324","GO:0046324","regulation of D-glucose import","19/3391","60/18860",0.316666666666667,1.76123070873882,2.76506347708542,0.00724465455667795,0.0381078239036447,0.0262841239648816,"KLF15/IRS2/PRKAG2/PIK3R1/LEP/IRS1/SELENOS/PTPN11/SORBS1/MEF2A/PID1/ARPP19/OPN3/CLTCL1/INSR/MAPK14/ENPP1/GRB10/IGF1",19
"GO:0060135","GO:0060135","maternal process involved in female pregnancy","19/3391","60/18860",0.316666666666667,1.76123070873882,2.76506347708542,0.00724465455667795,0.0381078239036447,0.0262841239648816,"CBS/LOC102724560/CITED2/LIF/PTGIS/PTN/STC1/PRDM1/PARP2/NR2F2/PTGS2/STOX2/STC2/ESR1/TPPP3/DCAF13/ITGA3/LDOC1/PRDX3",19
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","59/3391","242/18860",0.243801652892562,1.35597144604946,2.60944674656233,0.00724619603395731,0.0381078239036447,0.0262841239648816,"FAM107A/PRKCE/HERPUD1/CDC14B/SQSTM1/SKP2/TRIB3/WBP1L/DCUN1D3/IVNS1ABP/EPAS1/ARRDC4/TNIP1/WFS1/ANGPT1/FOXF2/TANK/CHP1/HIF1A/HSP90AA1/HSP90AB1/BEX3/UBB/CAV1/RASD2/RASSF1/GTPBP4/NDFIP1/SPRY2/LRRK2/PER2/SEPTIN4/MALT1/SPOPL/NGF/TNFAIP3/DCUN1D4/PSMD10/OTUD4/KDM1A/PINK1/DERL1/USP44/PTTG1IP/CBLB/CENPX/CDKN2A/UBE2N/UBQLN1/DDX3X/DNAJB2/UBA2/RELA/ITCH/SPHK1/TICAM1/SVBP/DNAJA1/COPS3",59
"GO:0048659","GO:0048659","smooth muscle cell proliferation","45/3391","176/18860",0.255681818181818,1.42204632583577,2.63374445244164,0.0073056286906913,0.0383882030195957,0.0264775099598272,"ADAMTS1/CCN3/CDKN1A/NR4A3/PIK3R1/S1PR1/OGN/APOD/ELN/MAP3K5/ITGA2/SKP2/JUN/MDM2/PDCD4/THBS1/DDIT3/PPARG/NOTCH3/PRKG1/IL6R/IL12A/KLF4/PIK3CA/JAK2/PTEN/FGFR2/ANG/RGCC/CCN4/HMOX1/GNA12/PDGFRB/FOXP1/TNFAIP3/PDE1A/TPM1/GPER1/MEF2D/STAT1/NPR1/MMP2/IGF1/MEF2C/CYBA",45
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane","33/3391","121/18860",0.272727272727273,1.51684941422482,2.67039565916481,0.0073267673343318,0.0384670613017554,0.0265319009129602,"EPHB2/LRRC15/PIK3R1/PRKCE/PKDCC/KIF5B/SQSTM1/NKD2/SORBS1/ACSL3/TMBIM1/CAMK2A/PID1/VPS4A/ITGB1/PTPN9/STX7/CNPY4/PRKCH/LGALS3/RAMP3/GPER1/ARF6/ZDHHC5/ACTB/PICALM/ZDHHC2/RER1/ZDHHC8/ITGA3/CAMK2D/EGFR/PRNP",33
"GO:0045685","GO:0045685","regulation of glial cell differentiation","23/3391","77/18860",0.298701298701299,1.66131126319861,2.72245624311744,0.00737619803107194,0.0386942027148372,0.0266885672467319,"DAAM2/RHEB/LIF/DUSP10/PTN/TENM4/WDR1/IL34/SERPINE2/MDK/NOTCH1/EGR2/MTOR/TNFRSF1B/ZNF365/EPHA4/BIN1/NKX6-1/LDLR/DAG1/HDAC2/QKI/RELA",23
"GO:1901873","GO:1901873","regulation of post-translational protein modification","60/3391","247/18860",0.242914979757085,1.35103996408688,2.6000934356373,0.0073915109373911,0.0387215570697274,0.0267074343763987,"FAM107A/PRKCE/HERPUD1/CDC14B/SQSTM1/SKP2/TRIB3/WBP1L/DCUN1D3/IVNS1ABP/EPAS1/ARRDC4/TNIP1/WFS1/ANGPT1/FOXF2/TANK/CHP1/HIF1A/HSP90AA1/HSP90AB1/BEX3/UBB/CAV1/RASD2/RASSF1/GTPBP4/NDFIP1/SPRY2/LRRK2/PER2/SEPTIN4/P3H1/MALT1/SPOPL/NGF/TNFAIP3/DCUN1D4/PSMD10/OTUD4/KDM1A/PINK1/DERL1/USP44/PTTG1IP/CBLB/CENPX/CDKN2A/UBE2N/UBQLN1/DDX3X/DNAJB2/UBA2/RELA/ITCH/SPHK1/TICAM1/SVBP/DNAJA1/COPS3",60
"GO:0035418","GO:0035418","protein localization to synapse","26/3391","90/18860",0.288888888888889,1.60673678691962,2.70135431702966,0.00739375603594731,0.0387215570697274,0.0267074343763987,"MAP1A/KIF5B/ZDHHC12/CNIH3/GPC4/HSPB1/DLG3/GIT1/RAB27B/MAP2K1/CLSTN1/GRIN2A/LGI1/WNT5A/DAG1/EPB41L3/ZDHHC2/ASIC2/HRAS/MPP4/DLG4/ABHD17B/MAPT/SACM1L/MAPK8IP3/VPS35",26
"GO:0001738","GO:0001738","morphogenesis of a polarized epithelium","18/3391","56/18860",0.321428571428571,1.78771538105068,2.7639508970395,0.00744947600392528,0.0389483437071893,0.0268638560106463,"FZD6/WDR1/CTHRC1/TTC8/ACTG1/FOXF2/DLG3/ASTN2/SFRP2/AHI1/YAP1/SEC24B/SH3BP1/SFRP1/WNT5A/ACTB/NPHP1/BRSK1",18
"GO:0007528","GO:0007528","neuromuscular junction development","18/3391","56/18860",0.321428571428571,1.78771538105068,2.7639508970395,0.00744947600392528,0.0389483437071893,0.0268638560106463,"CACNB2/COL4A1/NEDD4L/COL4A5/CNTNAP1/SPTBN4/ETV5/TNC/RAC1/LRRK2/KCNJ8/PPFIBP2/COLQ/CRK/RER1/SIX4/LARGE1/ZC4H2",18
"GO:0045648","GO:0045648","positive regulation of erythrocyte differentiation","13/3391","36/18860",0.361111111111111,2.00842098364953,2.83549752666093,0.00749817718520498,0.0391377401497305,0.0269944884914421,"FOXO3/GLUL/HMGB2/STAT3/STAT5B/INHBA/HIF1A/INPP5D/MAPK14/STAT1/ACVR1B/ABCB10/ZNF16",13
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","13/3391","36/18860",0.361111111111111,2.00842098364953,2.83549752666093,0.00749817718520498,0.0391377401497305,0.0269944884914421,"WNT2/TGFBR2/RBPJ/EMP2/PDCD4/TGFB2/NOTCH1/MSX2/ENG/JAG1/TBX3/TMEM100/SPRY1",13
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","49/3391","195/18860",0.251282051282051,1.3975757850721,2.61285517974046,0.00752490933828346,0.0392241207899599,0.0270540678434853,"PRKCE/DMD/CLIC2/TRPA1/P2RX7/ATP1A2/ANK2/PKD2/BDKRB1/PRKD1/DDIT3/UBASH3B/SLC8A1/PLCB1/PTK2B/SLC8B1/CACNA1G/TPCN2/ITPR2/CALM1/SRI/GSTO1/CACNA1C/CAV1/TMBIM6/TRPV6/FLNA/PLCB4/ASPH/NGF/GRIN2A/PLCG2/GPER1/ITPR1/PLCE1/LETM1/TRPV4/CEMIP/DIAPH1/GSTM2/HTR2A/BCL2/CAMK2D/JPH2/THY1/PRNP/CHD7/ERO1A/CYBA",49
"GO:0045787","GO:0045787","positive regulation of cell cycle","81/3391","349/18860",0.232091690544413,1.29084319777871,2.56772665533812,0.00752723006552626,0.0392241207899599,0.0270540678434853,"ADAMTS1/HSPA2/NR4A3/CITED2/ROCK2/PRKCE/CDC14B/CDK4/CIT/CCND3/ASNS/MEIS2/MDM2/TGFB2/NUDT16/STAT5A/SVIL/FGF10/PTPN11/PIM1/RAB11FIP4/RAB11FIP3/DUSP3/STAT5B/PLCB1/PHIP/MSX2/SHB/WEE1/LRP6/TCF3/LGMN/FGFR2/RHNO1/LFNG/USP22/RGCC/FAM83D/E2F7/BRD4/CCND2/EZH2/ANXA1/RAD21/TBX3/EXOC7/BTC/HSF1/SMC4/PDGFRB/VPS4B/ADAM17/STXBP4/PSMD10/PLCG2/INO80/RB1/INSR/CDC25B/WNT5A/TBX2/ARF6/USP44/DDX11/NUP62/NUPR1/CDC73/ATRX/NPM2/BCL2L11/IGF1/PROX2/DDX3X/NUMA1/TFDP1/SPHK1/EGFR/SASS6/C6orf89/ZNF16/CSPP1",81
"GO:1903532","GO:1903532","positive regulation of secretion by cell","73/3391","310/18860",0.235483870967742,1.30970976303498,2.57428064414804,0.00755967494464276,0.0393604984254678,0.0271481316422157,"CXCL12/SOX4/INHBB/IRS2/C1QTNF1/ABAT/PLA2G4A/PRKCE/LEP/ANXA2/CADPS2/GDNF/TRPA1/P2RX7/SDC1/GPR68/PRKD1/TGFB2/OXCT1/TRPM4/PPARG/NADK/PTPN11/TM7SF3/PLCB1/ADCY8/MYH10/INHBA/HIF1A/JAK2/SYT7/ANG/RGCC/VPS4A/F2RL2/ITSN1/ACSL4/RAC1/RAB27B/TMEM132A/VEGFC/TSG101/CYP19A1/VPS4B/PTGES/NR1H2/NKX6-1/RAPGEF4/TMF1/GPER1/STXBP5/ITPR1/PINK1/ARF6/BMP6/GAB2/MYO18A/PRKAR1A/ATP13A2/STX1B/GLUD1/SDC4/GOLPH3/ANKRD1/IGF1/DNM1L/POFUT4/CREB1/SYTL4/TARDBP/MYOM1/RAB3D/VPS35",73
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization","38/3391","144/18860",0.263888888888889,1.46769225728235,2.63770980281009,0.00759608111459584,0.0395172578051197,0.0272562533491346,"INHBB/RAB11FIP1/CCN3/FOXO1/PKDCC/CORO2B/PKIA/APOD/IRS1/PTPN11/SREBF1/RAB11FIP3/ANGPT1/CHP1/IL12A/INSIG1/ADRA2A/UBE2J1/SUFU/DPH3/RANGAP1/NFKBIA/BAG3/NDFIP1/IDH2/LRRK2/INPP5K/GNAI1/MDFIC/PPM1F/ACVR1C/JAGN1/ITGB1BP1/SYTL4/YOD1/NEO1/MAPT/DNAJA1",38
"GO:0140353","GO:0140353","lipid export from cell","17/3391","52/18860",0.326923076923077,1.8182746183336,2.76644187240423,0.00761245994110367,0.0395696550708239,0.0272923933352611,"C1QTNF1/PLA2G4A/LEP/P2RX7/FZD4/AGT/PTPN11/INHBA/ABCC4/ACSL4/CYP19A1/PTGS2/PTGES/TMF1/BMP6/SELENOM/SAR1B",17
"GO:0003382","GO:0003382","epithelial cell morphogenesis","14/3391","40/18860",0.35,1.94662341492185,2.80601206584307,0.00768662210969568,0.0397903194028306,0.0274445922294241,"PALLD/AMOTL2/CLIC4/SPINT2/ROCK1/HEG1/STC1/RILPL2/RAC1/COL18A1/PLOD3/MET/MAGI1/FLNB",14
"GO:0006497","GO:0006497","protein lipidation","14/3391","40/18860",0.35,1.94662341492185,2.80601206584307,0.00768662210969568,0.0397903194028306,0.0274445922294241,"GLUL/ZDHHC9/ZDHHC23/ZDHHC12/PPM1B/ZDHHC3/UGCG/ZDHHC14/ZDHHC18/ZDHHC5/ZDHHC2/ZDHHC8/PIK3C3/ATG16L1",14
"GO:0034390","GO:0034390","smooth muscle cell apoptotic process","14/3391","40/18860",0.35,1.94662341492185,2.80601206584307,0.00768662210969568,0.0397903194028306,0.0274445922294241,"FOXO1/NR4A3/MAPK7/PDCD4/PPARG/IL12A/LRP6/PDE1A/ESR1/SLC7A5/CDKN2A/LYPD3/IGF1/ATF4",14
"GO:0043243","GO:0043243","positive regulation of protein-containing complex disassembly","14/3391","40/18860",0.35,1.94662341492185,2.80601206584307,0.00768662210969568,0.0397903194028306,0.0274445922294241,"DSTN/CALCOCO2/CARMIL1/NES/WDR1/CRACD/IGF1R/CFL1/SEMA5A/EIF5A2/INSR/FYCO1/TRPV4/PPP1CA",14
"GO:0071312","GO:0071312","cellular response to alkaloid","14/3391","40/18860",0.35,1.94662341492185,2.80601206584307,0.00768662210969568,0.0397903194028306,0.0274445922294241,"PPP1R1B/TRPA1/MDM2/SLC8A1/ADCY8/CASP3/EHMT2/CCNA2/SLC1A1/ABCB1/TGM2/SPIDR/RAD51/GSTM2",14
"GO:0010712","GO:0010712","regulation of collagen metabolic process","16/3391","48/18860",0.333333333333333,1.85392706183033,2.77342238212358,0.00771906257735093,0.0398268080676807,0.0274697595701954,"KLF15/ERRFI1/MFAP4/CREB3L1/ITGA2/RUNX1/NOTCH1/INHBA/IL6R/CST3/RGCC/ITGB1/LARP6/CYGB/VSIR/VIM",16
"GO:0048066","GO:0048066","developmental pigmentation","16/3391","48/18860",0.333333333333333,1.85392706183033,2.77342238212358,0.00771906257735093,0.0398268080676807,0.0274697595701954,"HPS5/AP1M1/ADAMTSL4/GLI3/TPCN2/EDNRB/HPS4/ANKRD27/ENPP1/EDNRA/RAB32/ZEB2/BCL2L11/MEF2C/USP13/BCL2",16
"GO:0060043","GO:0060043","regulation of cardiac muscle cell proliferation","16/3391","48/18860",0.333333333333333,1.85392706183033,2.77342238212358,0.00771906257735093,0.0398268080676807,0.0274697595701954,"WNT2/RBPJ/PIM1/RUNX1/NOTCH1/NRG1/ZFPM2/FGFR2/YAP1/MAPK11/TBX5/MAPK14/TBX2/JARID2/MEF2C/GATA6",16
